label,area,area_convex,centroid,solidity,volume_um,surface_area_um,sphericity,ellipsoid_r_axis_major,ellipsoid_r_axis_medium,ellipsoid_r_axis_minor,aspect_ratio_minor_per_medium,aspect_ratio_medium_per_major,aspect_ratio_minor_per_major,prolate_ratio,oblate_ratio,img_name,organoid,date,magnification,spacing_x_um,spacing_y_um,spacing_z_um,count,relative_z_position,organoid_center,distance_to_organoid_center_um,neighborhood_density,nuc_count_per_organoid
5,12973.0,14759.0,"(65.50805519155169, 90.98612502890619, 41.93270639019502)",0.8789890914018565,441.240581952,363.66718770945323,0.7707206090932587,21.86411526499264,16.796860824186304,8.76974315626966,0.5221060797051937,0.7682387611210737,0.4011021278464986,0.3081422017798206,0.20941785953134684,20231108_P021N_A005,P021N_A005,20231108,40x,0.324,0.324,0.324,10,0.4945339465727965,"(68.82319563793303, 84.85609417748834, 73.54465145851798)",10.488208325977306,0,10
6,12337.0,13234.0,"(70.78990029991084, 101.29772229877604, 97.09767366458621)",0.9322200392927309,419.608807488,316.9131162397765,0.8552773563328739,19.469278144406697,14.684346190967098,10.464409012754595,0.7126234206594538,0.75423167115139,0.5374831534655999,0.40538681705407853,0.383023083369486,20231108_P021N_A005,P021N_A005,20231108,40x,0.324,0.324,0.324,10,0.5532211144434538,"(68.82319563793303, 84.85609417748834, 73.54465145851798)",9.328386612071679,0,10
7,6320.0,7013.0,"(74.32879746835442, 39.943512658227846, 68.26344936708861)",0.9011835163268216,214.95725568,207.73927872074285,0.8353469880086954,15.833554143360008,11.131924679646596,8.787432286058152,0.7893902033064354,0.7030591223458761,0.5549879835250551,0.39018936460963277,0.4381020771474719,20231108_P021N_A005,P021N_A005,20231108,40x,0.324,0.324,0.324,10,0.592542194092827,"(68.82319563793303, 84.85609417748834, 73.54465145851798)",14.760121204801083,0,10
8,11643.0,12659.0,"(81.52744138108734, 116.29313750751524, 77.38108734862149)",0.9197408958053559,396.004324032,312.3584849092291,0.8348929021638701,20.211095166848274,14.272476365675406,9.865549082901834,0.6912289661679166,0.706170360777192,0.48812540841844304,0.3446996957673661,0.33740642142137245,20231108_P021N_A005,P021N_A005,20231108,40x,0.324,0.324,0.324,10,0.6725271264565261,"(68.82319563793303, 84.85609417748834, 73.54465145851798)",11.055969095215605,0,10
9,13124.0,14686.0,"(93.19658640658336, 106.35385553185004, 52.07802499238037)",0.893640201552499,446.376427776,353.97642124153094,0.7979529633205371,20.925590970225432,16.42747851093291,9.480231214104556,0.577095943713773,0.7850425125057262,0.4530448496099236,0.35565946701555334,0.2614503450303033,20231108_P021N_A005,P021N_A005,20231108,40x,0.324,0.324,0.324,10,0.8021842934064818,"(68.82319563793303, 84.85609417748834, 73.54465145851798)",12.619506660745563,0,10
10,13521.0,14964.0,"(94.8604393166186, 72.24029287774573, 85.32468012720953)",0.9035685645549318,459.879280704,354.04333951524063,0.8138110669903125,20.612268289789082,16.763983072832733,9.610117340574055,0.5732597855069393,0.8133012261021891,0.46623288642787175,0.37918777818095073,0.267272564469923,20231108_P021N_A005,P021N_A005,20231108,40x,0.324,0.324,0.324,10,0.8206715479624288,"(68.82319563793303, 84.85609417748834, 73.54465145851798)",10.121386502487617,0,10
1,9371.0,10661.0,"(37.86789029986127, 93.51659374666525, 53.23551381922954)",0.878998217803208,318.728551104,278.3937377218267,0.8105353768431894,16.386882573977875,12.62711096884687,11.200419161702099,0.88701360028714,0.7705621195393524,0.6834990798974906,0.5266784997090076,0.6062729796528208,20231108_P021N_B008a,P021N_B008a,20231108,40x,0.324,0.324,0.324,10,0.12607172999873886,"(79.8691888241964, 67.66854798639335, 59.03395930743652)",16.088981753680706,0,10
2,21678.0,25513.0,"(56.12681059138297, 91.03072239136452, 92.75371344219947)",0.8496844745815859,737.316991872,527.8982617509466,0.747658693622172,26.982222537638044,19.44007225059953,10.769284087627925,0.553973460016117,0.7204770557163029,0.3991251674173851,0.28756052548315414,0.2211047499737208,20231108_P021N_B008a,P021N_B008a,20231108,40x,0.324,0.324,0.324,10,0.29206191446711793,"(79.8691888241964, 67.66854798639335, 59.03395930743652)",15.356757631537478,0,10
3,12303.0,17137.0,"(49.11810127611152, 42.803625132081606, 50.57262456311469)",0.7179202894322226,418.452391872,421.6384986636878,0.6416643374315475,22.500178903518936,14.084893283169823,10.740127601577429,0.762528148822463,0.6259902796135991,0.47733520909461374,0.2988072010105531,0.36398153335869915,20231108_P021N_B008a,P021N_B008a,20231108,40x,0.324,0.324,0.324,10,0.2283463752373774,"(79.8691888241964, 67.66854798639335, 59.03395930743652)",13.10293799293058,0,10
4,22659.0,25188.0,"(69.45443311708372, 88.22106006443356, 26.859967341895054)",0.8995950452596474,770.682983616,521.6805820105784,0.7792257568552253,27.461408104700354,19.082284192023984,10.644134581824883,0.5578019106472547,0.6948763923273774,0.38760337930388244,0.2693364378645819,0.21620590554903818,20231108_P021N_B008a,P021N_B008a,20231108,40x,0.324,0.324,0.324,10,0.4132221192462156,"(79.8691888241964, 67.66854798639335, 59.03395930743652)",12.82171880555712,0,10
5,14074.0,15658.0,"(82.17280090947847, 44.1838141253375, 104.65375870399318)",0.8988376548729085,478.688040576,393.49381803186975,0.7520521010536568,26.762513379555653,16.219252014308417,8.221476832912511,0.506896176572115,0.6060436770000304,0.3072012227070212,0.18617735858826837,0.15571912522846787,20231108_P021N_B008a,P021N_B008a,20231108,40x,0.324,0.324,0.324,10,0.5288436446316225,"(79.8691888241964, 67.66854798639335, 59.03395930743652)",16.64113157614417,0,10
6,17671.0,19263.0,"(78.93746816818516, 33.675004244241975, 32.96429177748854)",0.9173545138348128,601.030010304,430.5169203911944,0.8000024883519871,23.36160561956096,18.748624555914674,9.796724439997282,0.522530301397853,0.8025400677176152,0.4193515034683388,0.33654638399096437,0.21912386749895388,20231108_P021N_B008a,P021N_B008a,20231108,40x,0.324,0.324,0.324,10,0.4994315288016833,"(79.8691888241964, 67.66854798639335, 59.03395930743652)",13.883151174285777,0,10
7,18181.0,21338.0,"(102.72861778780045, 26.78230020350916, 57.952037841702875)",0.8520479895022963,618.376244544,479.0888462666469,0.73266131763286,31.25431829429493,15.53749039590603,9.871393245203866,0.6353273915976081,0.49713099641473213,0.31584093923449164,0.1570143208302077,0.2006624000835882,20231108_P021N_B008a,P021N_B008a,20231108,40x,0.324,0.324,0.324,10,0.7157147071618223,"(79.8691888241964, 67.66854798639335, 59.03395930743652)",15.181083200314147,0,10
8,12565.0,13943.0,"(97.13219259848786, 94.33649025069639, 94.79721448467967)",0.901169045399125,427.36359456,352.7564914334298,0.7778110806500632,20.86424280870275,17.196136524881574,8.608831212864324,0.500625893520208,0.8241917371527541,0.41261172484406994,0.3400711742688282,0.20656411342697675,20231108_P021N_B008a,P021N_B008a,20231108,40x,0.324,0.324,0.324,10,0.6648381145317078,"(79.8691888241964, 67.66854798639335, 59.03395930743652)",15.49858619303148,0,10
9,15686.0,17096.0,"(104.91183220706363, 99.34680606910621, 50.37339028432998)",0.9175245671502106,533.5157456640001,390.22850178528927,0.8151983628739893,23.08954783804487,16.718774321414312,9.898595664471902,0.5920646737717635,0.7240840937502738,0.4287046127495789,0.3104181910093408,0.25382085669202964,20231108_P021N_B008a,P021N_B008a,20231108,40x,0.324,0.324,0.324,10,0.7355621109733057,"(79.8691888241964, 67.66854798639335, 59.03395930743652)",13.381048898100572,0,10
10,12794.0,14102.0,"(117.48897920900423, 62.5204783492262, 34.12146318586838)",0.9072471989788683,435.152393856,338.1774435415528,0.8211712559946073,21.88411424627119,13.982288625369529,10.302414335155952,0.7368188864634938,0.6389241286177235,0.47077136498276917,0.30078718414979205,0.346873232925503,20231108_P021N_B008a,P021N_B008a,20231108,40x,0.324,0.324,0.324,10,0.8498998109909476,"(79.8691888241964, 67.66854798639335, 59.03395930743652)",14.713965903629736,0,10
1,13999.0,16385.0,"(33.770769340667194, 46.807129080648615, 42.19172798057004)",0.8543790051876716,476.137123776,375.12079014913246,0.7860817001077431,20.744314300632727,13.783795563514081,12.462892198373188,0.9041698377595396,0.6644613730661446,0.6007859318826969,0.39919904521759997,0.5432125185585919,20231108_P021N_A006,P021N_A006,20231108,40x,0.324,0.324,0.324,11,0.1538621806319499,"(71.84071725563064, 57.87545515902444, 53.6606950913651)",13.37208089389437,0,11
2,8583.0,10082.0,"(34.69754165210299, 71.44797856227426, 62.21495980426425)",0.8513191827018449,291.926918592,268.39147942256454,0.7929238767949979,15.216095192927678,13.79282409830809,10.542621058850921,0.764355507161448,0.9064627897910947,0.6928598254137532,0.6280516502787216,0.5295912232459217,20231108_P021N_A006,P021N_A006,20231108,40x,0.324,0.324,0.324,11,0.16351605887607287,"(71.84071725563064, 57.87545515902444, 53.6606950913651)",13.109010892117618,0,11
3,10010.0,11180.0,"(50.01238761238761, 83.79910089910089, 39.75834165834166)",0.8953488372093024,340.46236224,286.1901989573644,0.8239017778284589,18.162045327552676,13.006317927091839,10.53478712271644,0.8099745970973643,0.7161262783195813,0.5800440937527379,0.4153848181204025,0.46982098113607973,20231108_P021N_A006,P021N_A006,20231108,40x,0.324,0.324,0.324,11,0.3230457042957043,"(71.84071725563064, 57.87545515902444, 53.6606950913651)",11.868252299031587,0,11
4,8822.0,10040.0,"(60.259578326909995, 59.19814101110859, 25.799251870324188)",0.8786852589641434,300.055840128,266.4803103676536,0.8133679492246285,18.732981971941314,13.210058358636898,9.086025165572106,0.6878111298903954,0.7051764838306696,0.48502823411570894,0.34203050469231444,0.333607817735869,20231108_P021N_A006,P021N_A006,20231108,40x,0.324,0.324,0.324,11,0.42978727423864577,"(71.84071725563064, 57.87545515902444, 53.6606950913651)",9.785295080443607,0,11
5,13570.0,14989.0,"(74.24333087693441, 62.00987472365512, 85.95372144436257)",0.9053305757555541,461.54587968,338.6249353684544,0.8529202813996952,18.98617865335088,14.82637554508038,11.648242382482406,0.785643284635905,0.7809036149811888,0.6135116810578732,0.47909348957127934,0.48200133226880326,20231108_P021N_A006,P021N_A006,20231108,40x,0.324,0.324,0.324,11,0.5754513633014001,"(71.84071725563064, 57.87545515902444, 53.6606950913651)",10.577027160206717,0,11
6,12965.0,14240.0,"(79.60023139220979, 28.90050134978789, 32.81689163131508)",0.9104634831460674,440.96848416,346.9171136124208,0.8076008510793696,22.398621572391452,15.26543950438021,9.462413758712321,0.6198585868423383,0.6815347745861466,0.4224551822588804,0.28791789741355556,0.26186247227921206,20231108_P021N_A006,P021N_A006,20231108,40x,0.324,0.324,0.324,11,0.6312524103355187,"(71.84071725563064, 57.87545515902444, 53.6606950913651)",11.83474986966957,0,11
7,11344.0,12618.0,"(82.8964210155148, 27.540902679830747, 59.61133638928068)",0.899033127278491,385.834669056,315.4775264831501,0.812424845332692,19.68255002638004,14.615301526934259,9.963098154482923,0.6816895386059686,0.7425512196003937,0.5061893982806916,0.375871555042117,0.3450640173611975,20231108_P021N_A006,P021N_A006,20231108,40x,0.324,0.324,0.324,11,0.6655877189116126,"(71.84071725563064, 57.87545515902444, 53.6606950913651)",10.636993482490885,0,11
8,12616.0,14271.0,"(95.35898858592263, 42.90599239061509, 76.43183259353202)",0.884030551468012,429.09821798400003,344.27643890274607,0.7991248385175971,23.869154761887163,12.933082722976929,10.607491952690067,0.8201827963138892,0.5418324549819292,0.44440165806069826,0.240791241385068,0.36449059459475236,20231108_P021N_A006,P021N_A006,20231108,40x,0.324,0.324,0.324,11,0.7954061311033608,"(71.84071725563064, 57.87545515902444, 53.6606950913651)",11.662733654129003,0,11
9,11371.0,12261.0,"(91.68076686307273, 89.2874857092604, 58.37305426083898)",0.9274121197292228,386.752999104,305.39706662355513,0.8405722658488066,20.814042703445534,13.210187926212026,10.093758655161515,0.7640889525222572,0.6346766994969808,0.4849494545089314,0.3077861192105898,0.3705445207219694,20231108_P021N_A006,P021N_A006,20231108,40x,0.324,0.324,0.324,11,0.757091321490341,"(71.84071725563064, 57.87545515902444, 53.6606950913651)",12.134003571761173,0,11
10,9741.0,10784.0,"(91.37716866851453, 75.95893645416281, 31.31403346678986)",0.9032826409495549,331.313073984,279.1641779892931,0.8294371522125359,17.124384830570662,14.768834141672464,9.57153104998379,0.6480898192888692,0.8624446535041048,0.5589415996361268,0.48205619422720947,0.36224436030120893,20231108_P021N_A006,P021N_A006,20231108,40x,0.324,0.324,0.324,11,0.7539288402970263,"(71.84071725563064, 57.87545515902444, 53.6606950913651)",11.261312121797005,0,11
11,6992.0,8074.0,"(100.61327231121281, 70.24342105263158, 69.88243707093821)",0.8659895962348279,237.813470208,229.96347137698746,0.8072032506106154,16.610264165619665,10.735503842368736,9.661479366599536,0.8999558389117747,0.6463174658347305,0.5816571771686272,0.37593519273221,0.5234657728378467,20231108_P021N_A006,P021N_A006,20231108,40x,0.324,0.324,0.324,11,0.8501382532418001,"(71.84071725563064, 57.87545515902444, 53.6606950913651)",11.427473191238475,1,11
1,17222.0,19072.0,"(49.25432586226919, 74.20247358030426, 57.06520729299733)",0.9029991610738255,585.758521728,403.84754405046647,0.8383250085685818,18.36455194448872,15.959606098141107,14.705661453264337,0.9214301006449763,0.8690441316718676,0.800763421711335,0.6958987524957205,0.737847520260291,20231108_P021N_B004a,P021N_B004a,20231108,40x,0.324,0.324,0.324,13,0.1738507224978018,"(85.30664367086935, 63.7976435915735, 64.85140617979013)",12.416663289104948,0,13
2,1777.0,2443.0,"(44.71806415306697, 72.49296567248172, 86.0213843556556)",0.7273843634875153,60.439722048,110.2478505641676,0.675557467648351,9.970092169260155,7.61334532484329,6.867855270653205,0.9020811453596544,0.7636183493184546,0.6888457151708401,0.5260152279538473,0.6213947317174018,20231108_P021N_B004a,P021N_B004a,20231108,40x,0.324,0.324,0.324,13,0.13064823002920922,"(85.30664367086935, 63.7976435915735, 64.85140617979013)",15.097181089671652,0,13
3,15084.0,17023.0,"(57.98594537258022, 49.78188809334394, 41.31066030230708)",0.8860952828526112,513.040386816,381.76799848647494,0.811806092515894,25.35989990571628,13.357915415150044,11.103318546261486,0.8312164137278876,0.5267337593922872,0.43782974647146494,0.23061970833268666,0.3639312716854013,20231108_P021N_B004a,P021N_B004a,20231108,40x,0.324,0.324,0.324,13,0.257009003548383,"(85.30664367086935, 63.7976435915735, 64.85140617979013)",12.5360313536093,0,13
4,9150.0,10731.0,"(63.00491803278688, 27.76502732240437, 73.43016393442623)",0.8526698350573106,311.2118496,295.22179137470283,0.7522689381462436,22.61023862564538,13.255784348354382,7.77570210089345,0.5865893632962392,0.5862735271320478,0.34390181499782835,0.20162053006588979,0.20172914669599717,20231108_P021N_B004a,P021N_B004a,20231108,40x,0.324,0.324,0.324,13,0.3048087431693989,"(85.30664367086935, 63.7976435915735, 64.85140617979013)",14.008313338178999,0,13
5,9371.0,11250.0,"(67.2087290577313, 86.38864582221748, 94.68125066695123)",0.8329777777777778,318.728551104,301.9477690699496,0.7473079659113857,20.221575396438915,13.291190170250024,9.009649717942029,0.6778662860537903,0.6572776803824417,0.445546380106896,0.29284769121945425,0.30202086994777194,20231108_P021N_B004a,P021N_B004a,20231108,40x,0.324,0.324,0.324,13,0.34484503864506,"(85.30664367086935, 63.7976435915735, 64.85140617979013)",13.46728719273615,0,13
6,12155.0,13582.0,"(83.64993829699712, 39.6247634718223, 100.63743315508022)",0.8949344720954204,413.41858272,366.1090186507797,0.7330501602490167,25.68419488361833,16.088239437121256,7.352779867136413,0.45702824699208233,0.6263867530215058,0.28627643967248123,0.17931976951300246,0.1308364193786487,20231108_P021N_B004a,P021N_B004a,20231108,40x,0.324,0.324,0.324,13,0.501427983780925,"(85.30664367086935, 63.7976435915735, 64.85140617979013)",14.002320908623776,0,13
7,13419.0,14560.0,"(83.61733363141813, 33.44645651687905, 44.264550264550266)",0.9216346153846153,456.410033856,348.8501464040928,0.821766949726576,23.110959834954016,14.190292466858718,9.927818875137381,0.6996204552037035,0.6140070584778009,0.42957189775052607,0.26376017734252716,0.3005372866469418,20231108_P021N_B004a,P021N_B004a,20231108,40x,0.324,0.324,0.324,13,0.5011174631563633,"(85.30664367086935, 63.7976435915735, 64.85140617979013)",11.89511169238393,0,13
8,9716.0,11319.0,"(87.62916838205022, 104.6911280362289, 78.31751749691232)",0.8583797155225726,330.462768384,295.3687535576547,0.7825905487724696,18.141599415322222,15.38895643149731,8.564123302202065,0.5565109850251747,0.8482690020428928,0.4720710178932122,0.40044321124164767,0.2627127071695884,20231108_P021N_B004a,P021N_B004a,20231108,40x,0.324,0.324,0.324,13,0.5393254131623831,"(85.30664367086935, 63.7976435915735, 64.85140617979013)",13.969651214525195,0,13
9,15371.0,16628.0,"(99.60314878667621, 81.8987053542385, 42.90839893305576)",0.9244046187154198,522.801895104,382.9860191575948,0.8194566291055901,25.27966291630626,13.912472641471176,10.736742005432012,0.7717349950739348,0.5503424902274764,0.42471855898467853,0.2337406693974533,0.32777017502584965,20231108_P021N_B004a,P021N_B004a,20231108,40x,0.324,0.324,0.324,13,0.6533633217778687,"(85.30664367086935, 63.7976435915735, 64.85140617979013)",10.314880112933748,0,13
10,11816.0,13068.0,"(102.72706499661476, 55.442366283006095, 29.736205145565336)",0.9041934496479951,401.888438784,318.0254172879284,0.8281187831560177,19.264680270906165,14.236495899055617,10.66779647399609,0.7493274011833025,0.7389946627121451,0.5537489500984228,0.40921751860518846,0.41493926168523343,20231108_P021N_B004a,P021N_B004a,20231108,40x,0.324,0.324,0.324,13,0.6831149047296644,"(85.30664367086935, 63.7976435915735, 64.85140617979013)",12.985728742165874,0,13
11,8292.0,9028.0,"(101.97370959961408, 75.8421369995176, 105.96140858658949)",0.9184758529020824,282.029361408,249.90927848535011,0.83220686338814,17.034945569521938,13.925949542578554,8.563251743584688,0.6149133111104969,0.8174930460296954,0.5026873557439259,0.4109434176477151,0.3091091463738777,20231108_P021N_B004a,P021N_B004a,20231108,40x,0.324,0.324,0.324,13,0.675940091424896,"(85.30664367086935, 63.7976435915735, 64.85140617979013)",14.893054662981154,0,13
12,15252.0,16409.0,"(116.45718594282717, 87.82133490689746, 71.808615263572)",0.9294899140715461,518.754440448,360.59880681848125,0.8658335109722981,20.324797881507557,15.032141102023466,12.078464623217371,0.8035092633338505,0.7395960928940113,0.594272311765861,0.4395214798971226,0.4775033074466914,20231108_P021N_B004a,P021N_B004a,20231108,40x,0.324,0.324,0.324,13,0.8138779613602587,"(85.30664367086935, 63.7976435915735, 64.85140617979013)",12.943371317326974,0,13
13,12707.0,13938.0,"(121.5164869756827, 47.488785708664516, 73.44377114975997)",0.9116802984646291,432.19333036800003,334.6479766917056,0.826065772731731,21.08595670492584,15.055746021217784,9.736612482571669,0.6467040868549484,0.7140176863637705,0.46175815585816515,0.3297034901054484,0.29862088653207963,20231108_P021N_B004a,P021N_B004a,20231108,40x,0.324,0.324,0.324,13,0.8620617807207875,"(85.30664367086935, 63.7976435915735, 64.85140617979013)",13.164771625707273,0,13
1,11307.0,12521.0,"(43.38445210931282, 68.15972406473865, 54.0520031838684)",0.9030428879482469,384.576216768,303.78213406230964,0.841867048207414,17.533989642765597,14.552781668045824,10.963510613385276,0.7533618564111584,0.8299754912910081,0.625271876894757,0.5189603332161766,0.4710559819391235,20231108_P021N_B001,P021N_B001,20231108,40x,0.324,0.324,0.324,10,0.15170788990104458,"(77.58787662737933, 72.91698415881291, 78.01597486799011)",13.618709814643202,1,10
2,17702.0,19294.0,"(51.5124279742402, 45.555135012992885, 75.8444808496215)",0.9174873017518399,602.084389248,414.5398914804415,0.8318072598177606,23.084520266317345,16.357145078851172,11.442403770927854,0.6995355067017294,0.7085763485723333,0.49567431503540843,0.35122309622888215,0.34674178312732706,20231108_P021N_B001,P021N_B001,20231108,40x,0.324,0.324,0.324,10,0.22696692568740925,"(77.58787662737933, 72.91698415881291, 78.01597486799011)",12.266364423235538,0,10
3,9579.0,11270.0,"(42.213070257855726, 85.71959494728051, 90.1264223822946)",0.8499556344276841,325.803093696,286.0905162756716,0.8003577088044189,15.983191679257507,13.7279925348254,11.09235183954014,0.8080097517099369,0.85890182701376,0.6940010519885995,0.5960787715024796,0.5607596177037433,20231108_P021N_B001,P021N_B001,20231108,40x,0.324,0.324,0.324,10,0.14086176164681227,"(77.58787662737933, 72.91698415881291, 78.01597486799011)",12.804956758431892,0,10
4,15792.0,17281.0,"(63.76000506585613, 90.69566869300913, 53.97600050658561)",0.9138360048608298,537.121041408,396.74095322315844,0.80542517972067,20.531967591961937,19.234463479312026,9.757850686240456,0.5073107808146398,0.9368056613747106,0.4752516115435794,0.4452184002714799,0.2411002661355891,20231108_P021N_B001,P021N_B001,20231108,40x,0.324,0.324,0.324,10,0.3403704172764456,"(77.58787662737933, 72.91698415881291, 78.01597486799011)",10.673388277623891,0,10
5,15284.0,17341.0,"(80.77931169850824, 72.65866265375556, 115.94281601674955)",0.8813793898852431,519.842831616,409.7016828100575,0.7631286347114637,25.022188982641403,16.566946073596526,9.492992646202813,0.5730080006315839,0.662090198626886,0.3793829809529602,0.2511857532148055,0.21738948338950595,20231108_P021N_B001,P021N_B001,20231108,40x,0.324,0.324,0.324,10,0.49795658980100227,"(77.58787662737933, 72.91698415881291, 78.01597486799011)",12.33200893349944,0,10
6,14262.0,15440.0,"(88.09984574393494, 58.968798205020335, 50.72268966484364)",0.9237046632124353,485.082338688,380.02128207969963,0.7856332353260113,23.483352350603155,17.064929928981357,8.64176813971235,0.5064051347222962,0.7266820202756552,0.3679955063779636,0.26741571802710135,0.18635481398453224,20231108_P021N_B001,P021N_B001,20231108,40x,0.324,0.324,0.324,10,0.565739312443842,"(77.58787662737933, 72.91698415881291, 78.01597486799011)",10.498683960482687,0,10
7,13352.0,14779.0,"(87.90068903535051, 105.14342420611145, 96.16402037147992)",0.9034440760538602,454.131214848,371.8894118411438,0.768288879433883,22.32496050662438,18.0891573968414,8.180480365135049,0.4522311451921727,0.8102660424180321,0.36642754027303626,0.2969037928900072,0.1657099461676262,20231108_P021N_B001,P021N_B001,20231108,40x,0.324,0.324,0.324,10,0.5638952688458381,"(77.58787662737933, 72.91698415881291, 78.01597486799011)",12.440288293976455,0,10
8,12362.0,13874.0,"(93.39686134929623, 44.97548940300922, 92.54505743407216)",0.8910191725529768,420.459113088,350.51484094027927,0.774331440585425,21.299144254371015,17.401411812559566,8.339039252849338,0.4792162465134346,0.8170005144215333,0.3915199199206324,0.31987197598143424,0.18762270645960594,20231108_P021N_B001,P021N_B001,20231108,40x,0.324,0.324,0.324,10,0.6147857532342244,"(77.58787662737933, 72.91698415881291, 78.01597486799011)",11.41724404931942,0,10
9,11766.0,12902.0,"(101.43625701172871, 102.31344552099269, 66.38815230324664)",0.9119516354053635,400.187827584,322.1597042067996,0.8151837048791435,19.811300527429523,16.23835774188894,8.918443647651456,0.5492207887898158,0.8196512752611216,0.4501695199314917,0.368982021095534,0.2472424588259066,20231108_P021N_B001,P021N_B001,20231108,40x,0.324,0.324,0.324,10,0.6892246019604511,"(77.58787662737933, 72.91698415881291, 78.01597486799011)",12.830168637253607,0,10
10,13243.0,14618.0,"(122.37559465377936, 65.88507135845352, 85.37899267537567)",0.9059378847995622,450.423882432,339.4343795426057,0.837161479100615,20.011863393138984,15.32066897870831,10.664004351358003,0.6960534403672684,0.7655793305065716,0.5328841268731691,0.40796507308913965,0.3709158298271772,20231108_P021N_B001,P021N_B001,20231108,40x,0.324,0.324,0.324,10,0.8831073579053644,"(77.58787662737933, 72.91698415881291, 78.01597486799011)",14.88144914400572,0,10
1,7306.0,8236.0,"(47.89871338625787, 92.50218998083767, 87.2894880919792)",0.8870811073336571,248.493308544,240.66020524396083,0.7942483246193146,17.553106770646234,11.648659948947763,8.884834446356283,0.7627344677667288,0.6636238303083544,0.5061687690075607,0.3359056572712621,0.38607236662912214,20231108_P021N_A012a,P021N_A012a,20231108,40x,0.324,0.324,0.324,14,0.14093475107289663,"(95.25615790868362, 73.32454351054717, 67.25230632707014)",17.78166293056093,0,14
2,8651.0,9711.0,"(49.882094555542714, 67.29279852040227, 55.19442838978153)",0.8908454330141077,294.239749824,260.8237228312953,0.8202343070925849,19.08148378215323,12.14928623769535,9.314269185589781,0.7666515549440742,0.6367055296327891,0.4881312843344681,0.3107958879225111,0.37422660815186803,20231108_P021N_A012a,P021N_A012a,20231108,40x,0.324,0.324,0.324,14,0.15655192563419457,"(95.25615790868362, 73.32454351054717, 67.25230632707014)",15.336463913206183,0,14
3,11118.0,12571.0,"(55.97580500089944, 61.071865443425075, 105.35734844396474)",0.8844165141993477,378.147906432,309.42940287695717,0.8172664649439149,17.88771950126473,13.992848609654219,11.032267990351455,0.7884218787831276,0.7822600644349813,0.6167509496988385,0.4824596376517493,0.48625994250283644,20231108_P021N_A012a,P021N_A012a,20231108,40x,0.324,0.324,0.324,14,0.2045338976448775,"(95.25615790868362, 73.32454351054717, 67.25230632707014)",18.170214876625085,0,14
4,14824.0,16981.0,"(61.370345385860766, 36.851794387479764, 74.70763626551538)",0.8729756786997233,504.19720857600004,383.66640914817924,0.7984798696771457,20.909047256389155,15.340774471076202,11.50000598649123,0.7496365980852902,0.733690745588063,0.5500014345692956,0.4035309626036508,0.4123012043525561,20231108_P021N_A012a,P021N_A012a,20231108,40x,0.324,0.324,0.324,14,0.24701059358945485,"(95.25615790868362, 73.32454351054717, 67.25230632707014)",16.310082969098683,0,14
5,12665.0,13929.0,"(74.1000394788788, 108.05211212001579, 58.41831819976313)",0.9092540742336134,430.76481696,349.49680802936734,0.7892254122630308,25.274297604354683,13.427065793061862,9.237395313898515,0.687968276633584,0.5312537663063848,0.36548573806090423,0.19416567487612418,0.25144259334791375,20231108_P021N_A012a,P021N_A012a,20231108,40x,0.324,0.324,0.324,14,0.3472444053455023,"(95.25615790868362, 73.32454351054717, 67.25230632707014)",13.482545607495148,0,14
6,11087.0,13874.0,"(76.50004509786235, 107.95084333002616, 99.42716695228646)",0.7991206573446735,377.093527488,349.57838298650785,0.7220583159023332,22.46562409229766,17.074718848134314,7.887304476691732,0.4619288052027601,0.7600375924561287,0.3510832569924418,0.2668364733961918,0.1621754694292122,20231108_P021N_A012a,P021N_A012a,20231108,40x,0.324,0.324,0.324,14,0.366142087384743,"(95.25615790868362, 73.32454351054717, 67.25230632707014)",16.476265134423723,0,14
7,10826.0,12377.0,"(79.34038426011453, 86.14677627932754, 27.269351561056716)",0.874686919285772,368.216337024,323.2947347090032,0.7684592839881937,22.64065602190381,14.173712940047073,8.464917201104758,0.5972265162212778,0.6260292513756955,0.3738812688517212,0.23406061084263816,0.22329180767670434,20231108_P021N_A012a,P021N_A012a,20231108,40x,0.324,0.324,0.324,14,0.3885069626780672,"(95.25615790868362, 73.32454351054717, 67.25230632707014)",14.54885617036496,0,14
8,11281.0,12657.0,"(97.11089442425317, 26.09555890435245, 44.85710486658984)",0.8912854546891048,383.691898944,339.5225386695972,0.7520913634192253,21.610266506531318,16.976572066310496,7.727218369020892,0.45516953239077795,0.7855790238023964,0.3575716369201406,0.280900777471149,0.16275571477314543,20231108_P021N_A012a,P021N_A012a,20231108,40x,0.324,0.324,0.324,14,0.5284322395610486,"(95.25615790868362, 73.32454351054717, 67.25230632707014)",16.946042759819928,0,14
9,13496.0,14992.0,"(112.65782454060462, 68.94116775340842, 20.899081209247186)",0.9002134471718249,459.028975104,382.40919597034986,0.7525162175311259,21.555222261815377,19.131333448001,7.994567311613623,0.4178782066259454,0.8875498111606929,0.37088772337902687,0.32918132884687457,0.15498589670520746,20231108_P021N_A012a,P021N_A012a,20231108,40x,0.324,0.324,0.324,14,0.6508490121307451,"(95.25615790868362, 73.32454351054717, 67.25230632707014)",16.104636536600744,0,14
